uid,reg_date,device,gender,country,age
39101211,2018-02-21,and,M,BRA,37
80375795,2017-09-28,and,M,BRA,54
47475278,2017-06-04,iOS,F,USA,27
45689507,2017-11-19,iOS,M,DEU,31
87498653,2018-03-11,and,M,USA,16
66992812,2016-02-12,and,F,USA,21
26332190,2017-04-27,iOS,F,BRA,15
91467598,2017-11-14,and,M,DEU,29
85204662,2015-05-29,and,M,BRA,17
24960047,2018-02-17,and,F,BRA,19
90764232,2017-02-24,iOS,M,BRA,32
38350039,2017-12-03,and,F,USA,39
96715633,2015-09-19,and,M,DEU,23
73530931,2016-12-04,iOS,F,BRA,29
16338168,2018-02-02,and,M,BRA,28
23934424,2018-01-23,and,M,USA,19
15054049,2017-08-01,and,F,USA,18
11324926,2017-02-16,and,M,USA,18
76759698,2017-06-02,and,M,BRA,26
73687582,2016-02-16,and,F,USA,15
24641960,2017-12-09,and,F,USA,31
96713717,2017-12-04,and,F,USA,21
95842914,2017-04-11,and,M,USA,57
57644638,2017-04-06,and,F,USA,20
64362509,2016-12-21,and,F,BRA,26
94229360,2016-12-08,iOS,F,BRA,17
78020783,2017-09-02,and,F,FRA,27
19292761,2017-07-13,iOS,F,BRA,26
40087566,2016-06-03,and,M,BRA,30
28769622,2017-04-19,iOS,M,USA,17
43375762,2018-02-28,iOS,M,USA,19
68040604,2018-02-08,and,M,USA,15
29077003,2017-12-03,iOS,M,BRA,26
55990482,2015-11-30,iOS,F,BRA,38
84060096,2018-02-04,iOS,F,BRA,35
47390645,2018-01-21,and,M,USA,52
61020507,2016-06-29,and,F,USA,24
95236087,2018-03-01,and,M,BRA,16
19725021,2018-03-04,and,M,USA,15
49118379,2018-01-13,and,F,BRA,26
87394320,2017-09-05,and,F,DEU,20
59220428,2016-09-23,and,M,USA,19
78667654,2018-02-04,iOS,M,USA,21
63778265,2017-11-12,iOS,F,TUR,20
83773656,2016-01-12,and,M,FRA,18
64445417,2017-02-24,and,F,BRA,15
28085818,2017-04-23,iOS,M,USA,29
20996864,2017-02-02,iOS,F,USA,17
32064513,2017-05-18,and,F,USA,24
37528387,2016-10-27,iOS,F,BRA,43
29964997,2017-12-30,iOS,F,USA,28
26501445,2017-06-26,iOS,F,BRA,38
31461467,2015-12-08,and,M,DEU,24
41875970,2016-11-20,and,M,BRA,16
90705483,2017-08-08,iOS,M,BRA,28
69338272,2017-09-19,and,M,CAN,22
83947073,2017-12-11,and,F,USA,15
16453832,2016-11-20,and,F,USA,15
99688247,2017-03-16,and,M,TUR,15
66024312,2017-07-28,iOS,F,USA,24
37104227,2017-07-30,and,M,BRA,19
24390376,2017-07-22,and,M,USA,16
57215158,2018-01-10,iOS,F,TUR,32
50523428,2017-12-14,iOS,M,BRA,20
49606796,2017-03-26,and,M,FRA,20
96209405,2017-12-10,and,M,BRA,19
34103696,2018-01-18,and,F,USA,26
29879305,2018-01-10,iOS,M,USA,15
88386128,2017-07-24,and,F,USA,20
98459517,2016-06-08,and,F,DEU,59
25648326,2017-03-28,and,F,BRA,21
54011500,2018-03-08,iOS,M,TUR,42
46716550,2017-04-03,iOS,F,USA,19
52240452,2018-03-10,and,F,TUR,17
90332766,2015-08-10,and,F,DEU,19
75469251,2017-10-24,and,M,USA,25
49487461,2017-08-05,iOS,F,BRA,17
46145825,2016-05-11,and,M,USA,34
54590455,2015-12-16,and,F,CAN,39
43413916,2017-10-25,and,M,TUR,28
62304235,2016-12-21,iOS,M,USA,45
38407435,2018-02-08,and,M,BRA,30
91158976,2017-06-08,iOS,F,DEU,16
80186826,2017-01-21,and,F,USA,21
60558957,2016-11-15,and,F,USA,15
26692574,2017-05-17,and,F,USA,22
17928742,2016-07-06,and,M,FRA,19
67781120,2015-11-22,and,F,USA,48
29238064,2015-12-16,iOS,M,BRA,40
99868954,2018-03-15,and,M,FRA,21
44043042,2017-02-28,and,M,USA,18
20663190,2017-12-17,iOS,M,BRA,29
76274868,2016-07-18,and,F,USA,27
76757696,2017-05-17,and,M,USA,37
78567728,2017-07-24,and,F,CAN,22
82614648,2016-03-20,and,F,USA,21
67520117,2017-04-02,and,M,DEU,22
70020082,2018-03-03,and,M,BRA,18
28858763,2015-12-01,iOS,M,FRA,23
78446014,2016-11-06,iOS,M,USA,18
35846519,2017-07-30,iOS,F,BRA,28
39420744,2016-03-17,iOS,F,USA,18
22677717,2018-01-26,iOS,M,USA,17
75283981,2016-07-16,and,M,DEU,18
41304242,2018-02-14,and,F,USA,26
27532788,2017-06-18,and,F,TUR,15
98121905,2016-11-16,iOS,M,BRA,24
13076253,2017-02-16,iOS,F,USA,20
64095506,2017-07-01,iOS,F,USA,17
19524391,2017-12-27,and,M,BRA,26
98501896,2016-06-15,and,M,BRA,20
57134041,2017-11-03,iOS,F,USA,18
35273693,2016-06-27,iOS,F,USA,45
97415507,2017-12-19,and,F,DEU,20
96917686,2015-11-03,iOS,F,USA,21
86861714,2016-05-23,iOS,M,FRA,29
92085418,2018-03-12,iOS,M,USA,20
58287351,2018-03-02,iOS,M,USA,40
65206512,2016-05-12,iOS,M,TUR,23
11639665,2017-11-04,and,F,USA,68
81727133,2016-05-16,and,M,USA,35
43289325,2018-03-14,iOS,F,BRA,18
85938556,2016-08-27,and,F,DEU,18
18142188,2018-01-08,and,F,USA,24
26365200,2017-01-27,and,F,USA,19
26654580,2016-04-07,and,M,USA,21
70690011,2018-03-13,and,M,BRA,15
29425861,2016-11-19,and,M,USA,28
26445973,2015-07-23,iOS,M,DEU,23
68803590,2015-12-27,iOS,F,USA,20
44219098,2017-04-28,iOS,M,USA,16
86601899,2018-02-24,iOS,F,BRA,25
37682650,2018-03-12,and,M,DEU,26
18470617,2015-08-18,iOS,F,BRA,16
72127717,2018-03-02,iOS,M,TUR,20
76862717,2017-08-11,iOS,M,DEU,23
50155119,2017-11-05,and,M,USA,21
76312606,2018-01-12,and,M,USA,21
92350179,2017-12-14,and,F,CAN,28
26968609,2016-09-02,iOS,M,BRA,19
84160914,2016-05-30,and,M,FRA,22
58251682,2016-12-26,and,F,BRA,20
99809200,2015-12-19,and,M,USA,34
67829529,2017-07-11,and,F,DEU,21
98188241,2017-01-20,iOS,F,USA,48
17866145,2018-02-19,and,F,TUR,18
32310947,2017-06-09,iOS,F,USA,16
26899062,2017-07-02,iOS,M,USA,29
48606943,2018-01-03,and,F,USA,45
80440149,2016-12-24,and,M,USA,28
47634888,2016-04-24,and,F,BRA,42
28584103,2017-08-31,and,F,USA,15
64537099,2018-02-19,and,F,USA,15
99047733,2015-10-18,and,F,USA,18
46076948,2018-02-18,and,M,CAN,22
89205955,2018-03-09,and,F,TUR,19
55426604,2018-01-17,and,F,BRA,16
61637030,2018-03-18,and,M,TUR,55
57006500,2017-12-05,iOS,F,USA,41
22251461,2018-01-04,and,M,USA,16
63983996,2018-01-27,iOS,M,USA,24
14705588,2018-01-06,and,F,BRA,16
63371108,2017-09-01,iOS,M,CAN,18
23460829,2017-06-10,and,M,FRA,22
75221173,2017-08-30,and,F,TUR,17
82630002,2017-06-27,and,M,BRA,31
37634281,2017-05-05,and,F,BRA,16
82065495,2017-05-05,iOS,F,BRA,17
16436396,2018-03-05,iOS,M,FRA,16
86605537,2017-07-01,iOS,F,USA,27
62287112,2015-12-26,and,M,BRA,68
68182735,2017-02-16,and,F,BRA,24
27457968,2015-11-05,and,F,DEU,41
78595808,2018-02-13,and,F,USA,24
84821655,2017-07-19,and,M,TUR,40
90200215,2017-12-23,and,F,FRA,15
80471694,2015-08-23,iOS,M,BRA,17
30519258,2018-03-12,and,M,BRA,46
37985424,2018-02-25,iOS,M,USA,21
27737450,2018-02-13,and,M,BRA,20
56653666,2015-12-20,and,F,DEU,24
52029755,2018-01-01,and,M,DEU,24
55178531,2015-07-01,and,F,USA,18
93798786,2017-05-01,iOS,M,BRA,23
47341605,2017-11-22,iOS,F,USA,51
19173850,2017-10-09,and,F,CAN,18
83047732,2018-02-23,iOS,M,USA,28
21291201,2016-03-28,iOS,F,DEU,33
44566066,2017-05-28,and,F,USA,30
92746627,2015-06-09,and,F,USA,21
69281859,2017-08-01,and,M,BRA,40
59825743,2016-06-11,iOS,F,USA,22
84806726,2017-07-18,and,M,BRA,17
13259669,2015-12-12,iOS,F,BRA,15
62557041,2017-03-19,and,M,BRA,16
66102708,2017-11-29,and,F,TUR,42
34671141,2017-05-14,and,M,BRA,36
62391268,2015-10-07,iOS,M,TUR,18
12912410,2018-01-27,and,M,DEU,17
20447426,2016-10-19,and,M,DEU,17
39265976,2016-11-08,iOS,F,TUR,19
20566770,2017-04-03,and,F,USA,38
63140976,2017-12-07,iOS,F,BRA,20
63170446,2018-03-12,iOS,M,USA,16
28187533,2017-03-02,and,F,BRA,19
70041350,2017-04-07,and,M,BRA,31
97969776,2017-04-12,iOS,M,FRA,25
26759325,2017-09-27,and,F,USA,36
19673783,2016-10-24,iOS,F,BRA,18
92241812,2017-02-15,and,F,BRA,17
82782583,2017-08-31,iOS,M,USA,34
25873922,2017-04-25,iOS,M,BRA,15
67173671,2018-03-17,and,F,BRA,23
94691438,2017-03-22,iOS,M,TUR,16
73839810,2017-10-22,and,F,BRA,21
12176615,2018-01-23,iOS,M,BRA,44
85700395,2016-09-01,and,M,DEU,23
67551049,2016-03-23,iOS,M,USA,37
58052414,2017-10-05,iOS,F,USA,17
50413190,2017-01-10,and,F,DEU,17
26958268,2016-10-12,iOS,F,BRA,15
95716115,2017-07-04,and,F,USA,23
67683580,2016-08-05,and,M,DEU,22
32572607,2017-04-06,iOS,F,USA,18
22353503,2017-03-17,and,M,DEU,33
72693562,2018-02-27,iOS,M,USA,32
61174706,2018-03-13,iOS,M,BRA,28
60257661,2018-03-10,and,M,FRA,16
13482448,2018-01-11,iOS,M,BRA,17
88759097,2016-05-11,and,F,DEU,34
30973318,2017-09-01,and,F,USA,20
41583500,2017-10-05,iOS,M,USA,19
43059421,2017-03-12,iOS,F,USA,19
32604111,2018-01-16,and,F,DEU,23
59266157,2016-12-01,and,M,BRA,17
35480659,2017-10-10,iOS,F,BRA,31
23009607,2017-12-13,iOS,F,USA,19
70589258,2015-05-22,and,F,DEU,33
57899823,2017-07-26,and,F,BRA,15
55442430,2017-10-18,and,F,USA,20
48902855,2017-10-10,iOS,M,BRA,23
54817666,2017-10-31,iOS,M,USA,25
41824631,2017-07-16,iOS,M,BRA,20
95570606,2017-03-22,and,F,USA,18
97126011,2016-09-09,and,M,USA,48
83759297,2018-02-01,iOS,M,FRA,20
58305203,2017-05-16,iOS,F,BRA,22
53992590,2017-01-01,iOS,F,USA,50
94061381,2017-04-18,iOS,F,TUR,29
41486402,2017-12-24,and,M,USA,16
59340473,2017-02-11,iOS,M,BRA,18
68460967,2017-11-23,and,F,USA,18
50708714,2015-03-19,and,F,USA,31
65613579,2017-09-26,iOS,F,TUR,17
71094071,2017-03-29,iOS,F,USA,21
28586240,2017-06-03,iOS,F,BRA,16
36286598,2018-02-16,and,F,BRA,29
91554350,2017-10-20,iOS,M,DEU,25
85021404,2017-11-26,iOS,M,USA,15
88628735,2017-03-24,iOS,M,CAN,16
95501483,2016-03-12,iOS,F,USA,15
97612438,2017-11-18,iOS,F,USA,26
84657339,2016-02-26,and,F,USA,26
53703608,2017-04-03,iOS,M,FRA,20
85044473,2017-08-22,and,F,TUR,23
80419721,2018-01-24,iOS,F,TUR,17
94484065,2017-06-17,iOS,F,TUR,20
55826445,2017-12-13,and,M,USA,51
90296920,2017-12-12,and,F,CAN,16
59459026,2015-11-01,iOS,F,USA,18
48703910,2017-01-25,iOS,M,DEU,20
17411217,2018-03-18,iOS,M,USA,16
61100865,2017-07-10,iOS,M,BRA,22
31048850,2017-05-13,and,M,USA,17
60952188,2018-02-26,and,F,DEU,17
94026994,2017-06-16,iOS,F,FRA,21
67378891,2018-02-03,iOS,F,USA,16
37815507,2016-12-01,and,M,USA,40
78028573,2017-05-05,and,M,USA,16
37296223,2016-12-13,and,F,BRA,16
86005432,2017-11-04,iOS,F,DEU,19
33962289,2016-06-28,and,M,FRA,30
76818756,2017-06-27,and,M,USA,21
60312219,2017-01-30,and,F,FRA,16
58282519,2017-09-25,and,M,USA,31
58253441,2017-02-27,and,M,BRA,21
64193135,2017-10-12,and,F,USA,25
54601318,2018-01-20,iOS,F,USA,30
77108259,2018-02-20,and,M,USA,23
15380478,2017-11-26,and,M,USA,25
46524343,2018-03-08,and,F,BRA,24
59409651,2017-02-21,iOS,F,DEU,24
77391163,2016-08-07,and,M,BRA,18
52800944,2016-05-27,and,M,BRA,19
86549184,2016-12-02,and,M,BRA,28
45453083,2017-12-14,iOS,F,DEU,16
70188650,2018-03-07,iOS,M,USA,16
55556930,2018-02-03,and,F,USA,16
76325879,2017-12-19,iOS,M,BRA,28
85987234,2017-05-07,iOS,F,USA,16
67027778,2016-08-25,and,F,USA,18
16609781,2017-12-02,iOS,F,BRA,25
69284766,2017-07-31,and,F,TUR,21
23579572,2016-09-17,and,F,TUR,19
93293932,2017-11-22,and,M,USA,18
49056989,2017-12-23,iOS,M,USA,16
58386265,2017-10-21,and,F,USA,16
56660718,2016-09-01,iOS,F,BRA,15
85668181,2018-03-16,and,F,FRA,42
65353459,2017-12-01,iOS,F,DEU,19
66345673,2015-09-01,iOS,M,USA,29
72907679,2017-09-14,iOS,M,USA,17
70676552,2017-07-21,iOS,M,BRA,22
34598066,2018-03-12,and,M,DEU,29
31901567,2017-08-03,and,M,USA,17
67892072,2018-02-22,and,M,USA,33
82301715,2017-08-20,and,F,FRA,18
32552965,2016-08-19,iOS,M,DEU,23
36668736,2017-12-03,and,F,USA,20
80113745,2017-04-08,iOS,M,USA,18
24586979,2017-11-04,iOS,M,DEU,21
39889296,2017-09-19,and,F,TUR,37
32319647,2015-12-04,iOS,M,BRA,15
44433688,2017-11-26,iOS,M,USA,17
99119854,2015-07-09,and,M,BRA,24
74252856,2016-01-29,and,M,USA,27
15388881,2016-05-31,iOS,F,USA,23
36271446,2017-11-19,iOS,F,BRA,16
87710630,2016-07-04,and,F,FRA,19
17662484,2016-03-14,and,M,TUR,18
23938946,2017-12-25,iOS,F,TUR,23
51552912,2017-11-16,and,M,USA,52
81744292,2017-06-11,and,M,DEU,16
39705237,2017-08-10,and,F,DEU,30
37980903,2017-11-10,and,M,CAN,34
35260853,2017-11-03,and,M,USA,20
51621347,2017-05-10,and,F,BRA,38
73770196,2017-05-05,iOS,F,USA,22
67078673,2017-09-06,and,F,USA,25
63965243,2017-08-25,and,M,BRA,16
54371652,2017-01-16,iOS,M,BRA,23
86980486,2018-03-18,and,M,DEU,51
67700679,2018-02-18,iOS,M,DEU,16
45258205,2018-02-27,iOS,M,BRA,31
53601561,2017-12-12,and,M,TUR,17
36112508,2016-03-07,iOS,M,FRA,22
20219301,2017-11-29,iOS,M,BRA,48
17881509,2018-01-22,iOS,M,BRA,15
63845622,2017-12-14,and,M,FRA,22
81253151,2017-05-07,and,M,TUR,50
11754324,2017-04-29,iOS,F,BRA,28
39754540,2018-02-25,iOS,M,DEU,16
27115877,2017-04-20,and,F,USA,42
48689790,2017-02-15,iOS,M,USA,16
43502475,2016-10-25,and,M,TUR,22
30572007,2016-10-20,and,F,BRA,18
88213879,2017-09-10,and,F,BRA,17
43790193,2017-09-21,and,M,USA,33
73244072,2016-12-30,and,F,USA,22
63562863,2018-02-23,and,M,TUR,32
18634303,2017-03-26,and,M,USA,15
19246096,2017-02-08,and,M,USA,33
75041453,2016-01-07,iOS,F,CAN,46
73195477,2017-08-12,iOS,M,USA,16
63997295,2016-09-08,and,M,USA,18
16904713,2016-01-06,iOS,F,USA,33
43565269,2016-10-02,iOS,F,DEU,23
40879487,2017-02-28,and,M,USA,16
12133767,2017-02-21,iOS,M,USA,15
67197124,2018-02-08,iOS,M,USA,19
62029237,2016-06-11,iOS,M,USA,22
38403263,2017-12-02,iOS,M,USA,18
33724681,2016-10-16,iOS,M,USA,21
97913168,2017-12-20,iOS,M,USA,15
83384624,2017-11-19,iOS,F,DEU,16
14897204,2016-02-12,and,M,DEU,15
53525321,2017-10-07,and,M,USA,16
89614459,2018-03-06,iOS,F,TUR,22
40449006,2017-08-01,iOS,F,USA,21
92382035,2018-03-02,and,M,BRA,15
98362383,2018-02-13,and,F,DEU,33
41648736,2018-03-01,and,M,USA,26
16453634,2018-02-24,iOS,F,USA,15
99235153,2017-01-21,and,M,USA,16
40784380,2016-04-26,iOS,M,BRA,21
94173538,2016-04-19,and,M,BRA,22
64551057,2016-04-30,and,F,USA,17
17728098,2016-08-07,and,F,BRA,25
49404807,2016-08-09,iOS,F,TUR,65
63727234,2017-03-31,iOS,F,DEU,22
42457816,2016-09-13,iOS,M,TUR,24
82843244,2017-07-14,iOS,M,BRA,20
59311673,2017-12-21,and,M,DEU,19
71239669,2016-11-06,iOS,F,USA,18
65682953,2017-11-13,and,M,USA,31
14779456,2018-02-24,iOS,F,FRA,27
44030110,2018-02-01,and,M,DEU,33
63812690,2017-01-08,and,M,USA,25
40376531,2016-11-18,and,M,USA,45
96350872,2016-01-15,and,F,BRA,36
34512946,2016-04-21,and,F,TUR,19
51947851,2017-08-20,and,M,USA,24
12244992,2018-01-03,iOS,M,CAN,15
66899750,2016-04-22,iOS,F,USA,43
17253027,2015-03-21,and,F,USA,23
24441869,2018-03-11,iOS,M,USA,17
37906482,2017-11-13,iOS,M,TUR,15
40280088,2016-06-07,and,M,USA,23
42450260,2017-10-25,and,F,BRA,27
17449554,2018-01-17,and,M,DEU,17
55756921,2017-08-11,and,F,BRA,15
83038944,2017-01-18,and,F,FRA,23
14333740,2017-03-30,and,F,TUR,19
29894553,2018-03-04,iOS,M,USA,24
78709938,2018-01-25,and,F,FRA,16
25144787,2017-07-30,iOS,M,BRA,19
12049442,2018-02-02,iOS,F,TUR,55
18885978,2017-04-25,iOS,F,BRA,17
25965154,2018-01-27,iOS,M,USA,26
40701321,2016-12-15,iOS,F,USA,19
56283430,2017-08-09,iOS,M,FRA,15
29052895,2018-03-09,iOS,M,DEU,16
37454547,2017-09-27,iOS,F,BRA,21
17831656,2017-12-19,iOS,M,USA,17
66381047,2015-08-21,and,M,USA,27
43271202,2017-12-24,iOS,M,CAN,21
11843312,2018-02-15,iOS,F,DEU,34
31614208,2017-09-24,iOS,M,DEU,22
25471558,2018-01-29,iOS,F,DEU,31
78288666,2017-08-06,and,F,USA,33
70365580,2017-07-20,iOS,F,USA,15
96326168,2017-03-02,iOS,F,USA,20
31628716,2015-08-31,and,F,USA,18
89599096,2017-07-24,and,F,FRA,28
28741894,2016-04-23,and,F,CAN,16
99125539,2018-02-23,and,F,BRA,21
37396218,2016-07-05,iOS,M,USA,36
20216729,2017-09-25,iOS,F,TUR,29
32864901,2016-08-01,iOS,F,USA,38
72835459,2017-08-30,iOS,F,USA,17
90547522,2017-11-24,and,M,TUR,22
99039300,2017-05-13,and,F,USA,58
43998291,2017-05-30,iOS,F,USA,27
59666879,2016-09-12,and,F,BRA,20
52840491,2018-02-26,and,M,USA,23
31531235,2017-12-08,iOS,F,BRA,21
71797098,2017-07-27,and,M,USA,28
97109480,2018-02-27,iOS,F,TUR,32
28658912,2018-03-13,and,F,FRA,17
75814717,2017-11-18,iOS,F,USA,17
38747995,2018-03-01,iOS,F,CAN,20
89363474,2017-08-29,and,M,BRA,29
22625090,2015-08-15,iOS,F,BRA,22
13530798,2016-12-20,and,M,DEU,15
41256360,2017-01-30,and,F,USA,21
38608477,2018-02-07,iOS,F,FRA,41
76617359,2016-09-01,and,M,BRA,48
78396161,2016-04-15,iOS,F,TUR,22
19457410,2017-12-21,and,M,USA,15
85653265,2018-02-07,and,F,FRA,39
37993785,2016-01-18,iOS,M,BRA,37
91884529,2018-03-16,and,M,USA,27
91643895,2016-07-26,iOS,F,USA,17
81276166,2018-01-11,and,F,USA,15
46363051,2017-10-11,and,M,BRA,21
58794497,2016-10-27,iOS,M,USA,19
45787119,2017-05-19,and,F,USA,29
61629637,2018-02-23,and,F,CAN,23
37183709,2016-06-01,and,M,USA,20
79796216,2018-01-31,and,F,USA,24
74394957,2017-09-17,and,F,BRA,15
59647289,2016-07-24,iOS,F,TUR,16
82484233,2017-08-25,and,F,TUR,35
54775094,2016-08-05,iOS,F,FRA,22
65076007,2017-01-22,iOS,M,FRA,59
56120108,2017-02-18,and,M,BRA,35
88236116,2018-01-29,iOS,M,FRA,19
86187404,2017-11-25,iOS,M,DEU,31
61686042,2017-09-16,and,F,TUR,31
17746096,2016-05-01,and,M,BRA,24
53948787,2017-09-25,iOS,F,DEU,16
45583360,2018-02-10,and,M,USA,28
44904986,2016-12-27,and,F,DEU,16
46085710,2018-01-12,and,M,BRA,21
93878067,2015-04-18,and,F,DEU,18
61547990,2017-09-27,iOS,F,USA,32
96830676,2016-05-05,and,F,USA,40
64253972,2015-09-17,and,M,DEU,16
92715011,2018-01-18,and,M,FRA,16
16567754,2017-06-19,and,F,TUR,26
88003068,2017-06-04,iOS,F,USA,21
52031987,2018-02-25,and,M,DEU,20
32661300,2017-09-02,iOS,F,USA,16
47188574,2017-11-09,and,F,USA,28
68557054,2017-11-11,and,M,TUR,31
92436040,2017-12-03,iOS,M,BRA,36
85224180,2017-07-29,iOS,M,USA,22
85063005,2018-02-05,iOS,F,USA,21
26390373,2017-07-31,and,M,USA,17
44936044,2017-04-26,iOS,F,BRA,16
19405268,2017-12-14,iOS,M,CAN,16
27482418,2016-01-09,iOS,M,USA,29
51089691,2016-11-16,iOS,M,CAN,34
87268368,2017-10-26,and,F,USA,18
22461903,2015-06-14,iOS,F,BRA,18
54394281,2018-02-07,iOS,F,TUR,36
66648783,2017-08-28,and,M,FRA,24
32990431,2017-06-28,and,F,TUR,21
43323294,2018-01-10,iOS,F,USA,15
93391678,2017-06-03,and,M,USA,18
74848072,2017-10-11,and,F,USA,24
16506413,2017-11-20,iOS,M,BRA,59
50627195,2016-04-11,iOS,M,TUR,24
88825195,2017-08-30,and,M,USA,44
87425904,2018-03-18,and,F,BRA,16
12143499,2015-12-21,iOS,M,USA,17
36682291,2018-01-04,and,F,USA,43
82600041,2017-01-20,iOS,F,USA,23
69750925,2018-03-16,iOS,M,CAN,35
96232939,2018-02-07,and,F,USA,18
93640116,2016-10-10,and,F,DEU,16
99390150,2017-11-06,iOS,M,BRA,15
66049154,2018-02-21,and,F,TUR,39
86039047,2017-12-23,iOS,F,DEU,20
23952401,2016-01-10,and,M,BRA,43
47101536,2017-10-17,iOS,M,USA,26
75574558,2017-12-20,and,F,BRA,40
32523570,2017-07-11,iOS,M,CAN,22
61126676,2016-04-15,iOS,M,USA,22
18376217,2015-08-01,iOS,M,CAN,20
76525733,2017-05-30,and,F,USA,27
99869224,2016-10-02,and,M,USA,19
25617862,2016-12-27,iOS,M,BRA,22
97262751,2017-04-27,and,M,CAN,20
59726125,2016-09-23,iOS,M,BRA,15
64500862,2017-01-25,iOS,M,BRA,18
79093304,2017-07-12,iOS,M,USA,16
12280445,2017-09-11,and,F,TUR,26
83111170,2017-06-29,and,F,CAN,20
21068636,2018-03-13,iOS,F,USA,32
17888297,2017-03-19,iOS,F,USA,33
56214735,2018-03-02,iOS,M,DEU,43
33085089,2017-02-26,and,M,CAN,22
93528909,2016-05-15,and,M,BRA,26
41344964,2017-08-08,iOS,F,FRA,15
62027892,2018-01-29,and,M,BRA,20
25811912,2018-03-16,iOS,M,USA,20
96905562,2017-11-29,and,F,USA,21
25857571,2017-10-31,and,M,FRA,47
74453359,2016-08-18,iOS,F,USA,26
18746385,2017-10-26,iOS,F,BRA,16
81751161,2015-05-04,and,F,USA,40
25193058,2016-11-09,iOS,F,BRA,16
60139250,2016-01-13,and,F,BRA,25
33341428,2018-01-22,iOS,F,TUR,15
76985882,2018-01-27,iOS,M,BRA,16
69312178,2018-03-10,and,F,USA,35
26874680,2016-12-29,iOS,M,USA,30
88600862,2016-06-28,and,M,BRA,33
17675588,2017-02-15,and,M,USA,40
65817973,2017-07-24,and,F,BRA,22
60672536,2016-09-01,iOS,F,TUR,15
89364585,2017-01-05,iOS,M,USA,21
99116452,2017-05-30,iOS,M,DEU,27
82133700,2016-10-31,iOS,F,FRA,17
70564176,2017-08-31,iOS,F,USA,19
42312214,2017-05-18,and,F,DEU,17
27305652,2016-10-29,and,F,BRA,20
98439849,2017-09-11,iOS,M,USA,27
92430913,2017-04-08,iOS,M,USA,15
94122532,2016-06-18,and,F,FRA,20
91898793,2018-01-12,iOS,M,TUR,17
58138926,2017-04-17,and,F,USA,47
30642202,2017-03-17,iOS,F,USA,26
73317348,2018-03-08,iOS,F,TUR,25
37307317,2018-02-22,and,F,TUR,25
17617186,2017-02-21,and,M,FRA,41
62388209,2015-11-16,and,M,BRA,19
52382313,2017-07-23,iOS,F,USA,24
99811155,2016-12-23,and,M,USA,23
92023739,2017-03-31,and,F,USA,25
17069825,2017-08-03,iOS,M,BRA,17
42944302,2017-06-11,and,F,BRA,15
84142793,2018-02-12,iOS,M,BRA,37
88772762,2016-11-16,iOS,F,TUR,26
90166047,2018-03-18,iOS,F,USA,18
68374920,2016-10-16,iOS,M,BRA,22
19011531,2017-07-21,iOS,M,TUR,20
83177816,2016-07-15,and,F,USA,22
48998445,2017-10-11,and,M,USA,28
66057188,2017-05-10,and,F,USA,25
70474062,2018-02-25,and,F,BRA,66
50023089,2018-02-27,and,F,USA,15
55013803,2018-01-30,iOS,M,TUR,27
69711583,2017-12-07,and,F,DEU,28
67555533,2017-08-22,iOS,F,BRA,19
19789306,2017-07-26,iOS,M,BRA,18
76608787,2017-05-14,and,F,TUR,22
17702311,2015-07-18,iOS,F,USA,34
12880871,2015-11-28,iOS,F,TUR,18
99284035,2017-12-18,and,F,TUR,16
28153525,2017-06-24,and,F,CAN,25
21412898,2017-08-06,iOS,F,DEU,19
67008281,2018-03-07,and,M,BRA,20
41617397,2018-02-26,iOS,M,TUR,25
42935820,2018-01-04,iOS,F,USA,25
45370893,2017-04-13,iOS,F,FRA,29
52674796,2016-12-23,iOS,M,BRA,20
36400449,2018-01-10,and,F,DEU,18
49145031,2018-03-10,and,M,BRA,32
95298398,2015-12-03,iOS,F,FRA,17
29123581,2017-12-12,and,F,BRA,31
25013807,2017-12-29,iOS,M,USA,38
31314994,2017-12-21,and,M,DEU,22
79989712,2017-09-20,and,F,TUR,15
61452692,2018-02-26,iOS,M,USA,18
61740116,2017-06-07,iOS,M,USA,23
40072462,2017-08-07,iOS,M,BRA,16
86873287,2017-10-22,iOS,F,USA,15
35913901,2017-01-09,and,M,CAN,30
15782546,2018-03-10,and,M,FRA,18
96864322,2017-07-31,and,M,USA,17
62604760,2017-11-09,iOS,M,USA,18
24609342,2017-07-24,and,M,USA,16
64612746,2016-09-01,and,F,TUR,23
79271654,2017-10-17,and,M,DEU,17
35105842,2017-11-20,and,F,DEU,27
61130775,2016-12-12,and,M,FRA,17
87658532,2017-06-24,iOS,M,FRA,15
35908896,2015-11-03,iOS,F,FRA,43
23572774,2017-12-07,and,F,USA,16
30503615,2017-02-25,iOS,M,USA,17
38724789,2015-07-12,and,F,BRA,33
19081102,2018-03-07,and,M,DEU,40
84735947,2017-09-18,iOS,M,USA,19
80814107,2017-11-25,and,F,USA,16
53851511,2017-07-06,and,F,USA,24
47957186,2017-11-30,iOS,M,BRA,33
47952229,2017-03-28,iOS,F,TUR,17
40323146,2017-03-14,and,F,BRA,17
81229198,2017-10-14,iOS,M,FRA,25
89076319,2017-12-16,and,F,USA,69
17343959,2017-07-20,iOS,M,BRA,30
55525147,2016-04-19,and,M,BRA,28
38494363,2016-01-28,iOS,M,BRA,17
74678987,2017-10-22,and,M,USA,21
28665620,2018-02-21,and,F,DEU,36
82914310,2015-10-19,iOS,F,DEU,19
36103168,2017-02-24,iOS,M,USA,18
71087329,2017-09-13,iOS,M,DEU,33
